10043778	thyreoïditis
10043780	thyreoïditis acuut
10043781	thyreoïditis chronisch
10043782	thyreoïditis fibreus chronisch
10043783	thyreoïditis NAO
10043784	thyreoïditis subacuut
10043785	thyreoïditis, niet-gespecificeerd
10043786	thyreotoxische crisis
10043787	thyrotoxische exoftalmie
10043788	thyreotoxische periodieke verlamming
10043789	thyreotoxicose
10043790	thyreotoxicose verergerd
10043791	thyreotoxicose van een ectopische schildkliernodus
10043792	thyreotoxicose van ectopische schildkliernodus met vermelding van thyreotoxische crisis of storm
10043793	thyreotoxicose van een ectopische schildkliernodus z/ vrm v thyreotoxische crisis of storm
10043794	thyreotoxicose van andere gespecificeerde oorsprong
10043795	thyreotoxicose van andere gesp oorsprong met vermelding van thyreotoxische crisis of storm
10043796	thyreotoxicose van andere gesp oorsprong zonder vermelding van thyreotoxische crisis of storm
10043797	thyreotoxicose met struma
10043798	thyreotoxicose met of zonder struma
10043799	thyreotoxicose met of zonder struma
10043800	thyreotoxicose zonder struma
10043801	thyreotoxicose zonder vermelding van struma of andere oorzaak
10043802	thyreotoxicose z/ vermelding v struma of andere oorzaak, en z/ verm v thyreotoxische crisis of storm
10043803	thyreotoxicose z/ vermelding v struma of andere oorzaak, met verm v thyreotoxische crisis of storm
10043804	thyreotoxicose zonder vermelding van struma of andere oorzaak
10043805	thyrotrofine
10043806	thyrotrofine verlaagd
10043807	thyrotrofine verhoogd
10043808	thyrotropine
10043809	thyrotropine verlaagd
10043810	thyrotropine hoog
10043811	thyrotropine verhoogd
10043812	thyrotropine laag
10043813	thyroxine
10043814	thyroxine abnormaal
10043815	thyroxine abnormaal NAO
10043816	thyroxine verlaagd
10043817	thyroxine hoog
10043818	thyroxine verhoogd
10043819	thyroxine laag
10043820	thyroxine normaal
10043821	TIA
10043822	TIBC
10043823	TIBC abnormaal
10043824	TIBC verlaagd
10043825	TIBC verhoogd
10043826	TIBC normaal
10043827	scheenbeenbreuk
10043828	tibiapijn
10043829	arteria tibialis trombose
10043830	bursitis van ligamentum collaterale van tibia
10043831	tendinitis tibialis
10043832	tibiofibulaire (ligament)verstuiking, distaal
10043833	tic
10043834	niet-gespecificeerde tic-stoornis
10043836	pijnlijke tic
10043837	pijnlijke tic
10043838	tic NEG
10043839	tekenbeet
10043840	door teken overgebrachte rickettsiosen
10043841	door teken overgebrachte koorts
10043842	tekenbeetkoorts NAO
10043843	door teken overgebrachte febris recurrens
10043844	door teken overgebrachte rickettsiosen
10043845	door teken overgebrachte rickettsiosen, niet-gespecificeerd
10043846	door teken overgebrachte rickettsiose, niet-gespecificeerd
10043847	door teken overgebrachte virusencefalitis
10043848	door teken overgebrachte virusencefalitis, niet-gespecificeerd
10043849	tics
10043850	tics van organische oorsprong
10043851	ziekte van Tietze
10043852	syndroom van Tietze
10043853	strakke band rond hoofd
10043854	beklemmende borst
10043855	stugge voorhuid
10043856	nauwe opening van het maagdenvlies (excl. gesloten)
10043857	stugge hymenale ring
10043858	beklemming in de borst
10043859	stijfheid van kaken
10043860	stijfheid van kaakspieren
10043861	TIL therapie
10043862	tijd stolling verlengd
10043863	stollingstijd verkort
10043864	tinea
10043865	tinea blanca
10043866	tinea capitis
10043867	tinea corporis
10043868	tinea cruris
10043869	tinea-infectie NAO
10043871	tinea nigra
10043872	tinea NAO
10043873	tinea pedis
10043874	tinea unguium
10043875	tinea versicolor
10043876	tintelen
10043877	tintelen voeten/handen
10043878	tintelen mucosa
10043879	tintelen mucosaal
10043880	tintelende sensatie
10043881	tintelen huid
10043882	tinnitus
10043883	oorsuizen verergerd
10043884	niet-gespecificeerde duizeligheid
10043885	altijd moe
10043886	moe en zwaar
10043887	moe oog
10043888	vermoeide ogen
10043889	vermoeid
10043890	moeheid
10043892	weefselfalen van implantaat
10043893	weefselvloeistof toegenomen
10043894	gezwollen weefsel
10043895	titubatie
10043896	TLC
10043897	TLC abnormaal
10043898	TLC verlaagd
10043899	TLC normaal
10043900	TMJ-syndroom (temporomandibulair gewrichtssyndroom)
10043901	vergemakkelijken intubatie
10043902	paddestoelvergiftiging
10043903	tabaksmisbruik
10043904	tabaksamblyopie
10043906	tabakgebruiksstoornis
10043907	tabakgebruiksstoornis, continu gebruik
10043908	tabakgebruiksstoornis, occasioneel gebruik
10043909	tabakgebruiksstoornis, in remissie
10043910	tabakgebruiksstoornis, niet-gespecificeerd gebruik
10043911	tocoferoldeficiëntie
10043912	cirrose van Todd
10043913	teenamputatie
10043914	teenartrodese
10043915	teen crush-letsel
10043916	teenmisvorming (verworven)
10043917	teenmisvorming NAO
10043918	teenontwrichting
10043919	teennagelverwijdering
10043920	teenoperatie
10043921	teen osteoartritis
10043922	teenverstuiking
10043923	teen traumatische amputatie
10043924	teennagelhypertrofie
10043925	teennagelwig resectie
10043926	tenen door membraan gebonden
10043927	tolerantie
10043928	tolerantie verminderd
10043929	tolerantie verminderd (NAO)
10043930	tolerantie ontwikkeling
10043931	tolerantie glucose verlaagd
10043932	tolerantie toegenomemen
10043933	tonus toegenomen
10043934	tong abnormaal gevoel
10043935	aftvorming op de tong
10043936	biopsie tong
10043937	biopsie tong abnormaal
10043938	biopsie tong normaal
10043939	tong zwart
10043940	tong zwart harig
10043941	zwarte haartong
10043942	tongblaren
10043943	tong bruin
10043944	tongbeslag
10043945	tong beslagen
10043947	tongschilfering
10043948	tongverkleuring
10043949	tongverkleuring
10043950	tongverkleuring NAO
10043951	tongaandoening
10043952	tongaandoening NAO
10043955	tongoedeem
10043957	landkaarttong
10043958	landkaarttong
10043959	tonghematoom
10043960	tong harig
10043961	tongontsteking
10043962	tongirritatie
10043963	tongbewegingsafwijking
10043964	tongbeweging gestoord
10043965	tongneoplasma benigne
10043966	tongneoplasma maligne niet-gespecificeerd stadium
10043967	tongoedeem
10043969	tongpijn
10043970	tongpapillenatrofie NAO
10043971	tongpapillenhypertrofie NAO
10043972	tongparalyse
10043973	tongprotrusie spastisch onwillekeurig
10043974	tongprotrusie spastisch onwillekeurig
10043975	rode gezwollen pijnlijke tong
10043976	tong roodheid
10043977	tong ruw
10043978	tong sensatieverlies
10043979	tong traag
10043980	tongpijn
10043981	tongspasme
10043982	tongoppervlakte roodheid
10043983	tong doorslikken
10043984	tongzwelling niet-specifiek
10043986	tong dik
10043987	tongriem
10043988	tongriemoperatie
10043989	tongpunt doof gevoel
10043990	tong tremor
10043991	tongulceratie
10043992	tong zwakte
10043993	tong wit
10043994	tonische convulsie
10043995	tonische pupilreactie
10043996	tonisch insult
10043997	tonische insulten
10043998	tonisch-clonische convulsie
10043999	tonisch-clonische epilepsie
10044000	tonisch-clonische insulten
10044001	tonisch/clonische convulsies
10044002	tonsilkanker
10044003	tonsillaire hypertrofie
10044004	tonsillairneoplasma benigne
10044006	tonsillectomie
10044007	tonsillectomie en adenoïdectomie
10044008	tonsillitis
10044009	tonsillitis acuut NAO
10044010	tonsillitis chronisch NAO
10044011	tonsillitis NAO
10044012	tonsillitis recidiverend
10044013	streptokokkentonsillitis
10044014	tonsillitis viraal NAO
10044015	tand abnormaal
10044016	tandabces
10044017	tandpijn
10044019	tandankylose
10044020	tandcariës
10044021	tandcariës verergerd
10044022	tandcariës verergerd NAO
10044023	tandcariës NAO
10044024	tand geelgekleurd
10044025	tandcorrosie
10044026	tanddecalcificatie
10044027	tandbederf
10044028	tandafschilfering
10044029	tandafzetting
10044030	tandontwikkelingsstoornis
10044031	tandverkleuring
10044032	tandverkleuring
10044033	tandverkleuring, congenitaal
10044034	tandaandoening
10044035	tandaandoening NAO
10044038	tanderosie
10044039	tandextractie NAO
10044040	tandvorming vertraagd
10044041	tandhypoplasie
10044042	tand ingeklemd
10044043	tandletsel
10044044	tandverlies
10044045	tand verloren
10044046	tandmisvorming
10044047	tandmisvorming, erfelijk
10044051	tandherstel
10044052	tandresorptie
10044053	tandkas hemostase
10044054	tandkashechting
10044055	tandpijn
10044056	zwangerschapsbeëindiging
10044057	zwangerschapsbeëindiging om medische redenen
10044058	zwangerschapsbeëindiging om mentale redenen
10044059	topografie hoornvlies
10044060	topografie hoornvlies abnormaal
10044061	topografie hoornvlies normaal
10044062	gescheurde achillespees (traumatisch)
10044063	gescheurde spier
10044064	torpor
10044065	torpor mentaal
10044066	torsade de pointes
10044067	torsades de pointes
10044068	Morgagni-hydatide torsie
10044069	ovariumtorsie
10044070	torsie van ovarium(steel) of tuba fallopii
10044071	torsie van zaadleider
10044072	torsie van testes reductie
10044073	torsio testis
10044074	torticollis
10044075	torticollis (excl. congenitaal, psychogeen en traumatisch)
10044076	psychogene torticollis
10044077	torticollis spastisch
10044078	niet-gespecificeerde torticollis
10044079	torulosis
10044080	totale abdominale hysterectomie
10044081	totale abnormale longaderverbinding
10044082	totale abnormale longaderdrainage
10044083	totale colectomie
10044086	totale gastrectomie
10044087	totale hepatectomie
10044088	totale heupvervanging
10044089	ijzerbindingscapaciteit totaal
10044090	totale ijzerbindingscapaciteit abnormaal
10044091	ijzerbindingscapaciteit totaal verlaagd
10044092	ijzerbindingscapaciteit totaal verhoogd
10044093	ijzerbindingscapaciteit totaal normaal
10044094	totale knievervanging
10044095	totale lipodystrofie
10044096	totaal geheugenverlies
10044097	totale longcapaciteit
10044098	totale longcapaciteit abnormaal
10044099	totale longcapaciteit abnormaal NAO
10044100	totale longcapaciteit verlaagd
10044101	totale longcapaciteit laag
10044102	totale longcapaciteit normaal
10044103	totale oftalmoplegie
10044104	totale of complete ophthalmoplegia interna
10044105	totaal of matuur cataract
10044106	totale pancreatectomie
10044107	totale parenterale voeding
10044108	complete trommelvliesperforatie
10044109	complete doofheid, permanent
10044110	totaal eiwit hoog
10044111	totaal eiwit laag
10044112	totaal eiwit normaal
10044113	totale longweerstand verlaagd
10044114	totale pulmonaire weerstand verhoogd
10044115	totale longweerstand binnen normale grenzen
10044116	totale vervanging van knie
10044117	totale salpingectomie
10044118	totale wervelkolom myelografie
10044119	totale systemische weerstand verlaagd
10044120	totale systemische weerstand gestegen
10044121	totale systemische weerstand binnen normale grenzen
10044122	complete tijdelijke doofheid
10044123	volledig traumatisch cataract
10044124	tastzin toegenomen
10044125	syndroom van Tourette
10044126	syndroom van Gilles de la Tourette
10044127	syndroom van Tourette
10044128	toxemie bacterieel NAO
10044129	toxemie van de lever
10044130	zwangerschapstoxicose
10044131	toxemie bacterieel
10044132	toxemie van de lever
10044133	zwangerschapvergiftiging
10044134	toxische acute leverziekte
10044135	toxisch cataract
10044136	toxische verwardheidstoestand
10044137	toxische congestieve hartspierziekte
10044138	toxische dementie
10044139	toxisch diffuus struma
10044140	toxisch diffuus struma met vermelding van thyreotoxische crisis of storm
10044141	toxisch diffuus struma zonder vermelding van thyreotoxische crisis of storm
10044142	toxisch diffuus struma
10044143	toxisch diffuus struma met vermelding van thyreotoxische crisis of storm
10044144	toxische dilatatie van colon
10044145	toxische dilatatie darm
10044146	toxisch gevolg van zuren
10044147	toxisch gevolg door aflatoxine en ander mycotoxine (voedselcontaminanten)
10044148	toxisch gevolg van alcohol
10044149	toxisch gevolg van antimoon en zijn verbindingen
10044150	toxisch gevolg van arsenicum en zijn verbindingen
10044151	toxisch gevolg van asbest
10044152	toxisch gevolg van benzeen en homologen
10044153	toxisch gevolg door het eten van bessen en andere planten
10044154	toxisch gevolg van beryllium en zijn verbindingen
10044155	toxisch gevolg van cadmium en zijn verbindingen
10044156	toxisch gevolg van zwavelkoolstof
10044157	toxisch gevolg van koolmonoxide
10044158	toxisch gevolg van koolstoftetrachloride
10044159	toxisch gevolg van caustische alkaliën
10044160	toxisch gevolg van caustica, niet-gespecificeerd
10044161	toxisch gevolg van gechloreerde koolwaterstoffen
10044162	toxisch gevolg van chloorgas
10044163	toxisch gevolg van chromium
10044164	toxisch gevolg van corrosieve aromatica
10044165	toxisch gevolg van corrosieve aromatica, zuren en caustische alkaliën
10044166	toxisch gevolg van ethylalcohol
10044167	toxisch gevolg door het eten van vis en schaaldier
10044168	toxisch gevolg van freon
10044169	toxisch gevolg van foezelolie
10044170	toxisch gevolg van hydrocyanidezuur en cyaniden
10044171	toxisch gevolg van hydrocyanidezuurgas
10044172	toxisch gevolg van anorganische loodverbindingen
10044173	toxisch gevolg van isopropylalcohol
10044174	toxisch gevolg van traanverwekkend gas
10044175	toxisch gevolg van latex
10044176	toxisch gevolg van lood en zijn verbindingen (inclusief gassen)
10044177	toxisch gevolg van vloeibare aardoliegassen
10044178	toxisch gevolg van mangaan en zijn verbindingen
10044179	toxisch gevolg van mercurium en zijn verbindingen
10044180	toxisch gevolg van methylalcohol
10044181	toxisch gevolg door het eten van paddestoelen
10044182	toxisch gevolg van stikstofoxiden
10044183	toxisch gevolg van nitroglycerol
10044184	toxisch gevolg door het eten van schadelijke substanties
10044185	toxisch gevolg van organische loodverbindingen
10044186	toxisch gevolg van organofosfaat en carbamaat
10044187	toxisch gevolg van andere gechloreerde koolwaterstofsolventen
10044188	toxisch gevolg van andere gassen, dampen of stoom, andere
10044189	toxisch gevolg van andere gassen, dampen of stoom
10044190	toxisch gevolg van andere gassen, dampen of stoom
10044191	toxisch gevolg van ander koolwaterstofgas
10044192	toxisch gevolg van andere loodverbindingen
10044193	toxisch gevolg van andere metalen
10044194	toxisch gevolg van andere metalen, ander
10044195	toxisch gevolg van solventia andere dan petroleumderivaten
10044196	toxisch gevolg van andere pesticiden, niet elders geclassificeerd
10044197	toxisch gevolg van andere gespecificeerde alcoholen
10044198	toxisch gevolg van andere gespecificeerde gassen, dampen of stoom
10044199	toxisch gevolg van andere gespecificeerde gassen, dampen of stoom
10044200	toxisch gevolg van andere gespecificeerde metalen
10044201	toxisch gevolg door het eten van andere gespecificeerde schadelijke substanties
10044202	toxisch gevolg van andere gespecificeerde substanties, hoofdzakelijk niet-geneesmiddelen
10044203	toxisch effect van andere stoffen (excl. geneesmiddelen)
10044204	toxisch gevolg van andere substanties, hoofdzakelijk niet-geneesmiddelen
10044205	toxisch gevolg van aardolieproducten
10044206	toxisch gevolg van silicon
10044207	toxisch gevolg van zepen en detergenten
10044208	toxisch gevolg van solventia andere dan petroleumderivaten
10044209	toxisch gevolg van strychnine en zouten
10044210	toxisch gevolg van zwaveldioxide
10044211	toxisch gevolg van zwaveldioxide
10044212	toxisch gevolg van tabak
10044213	toxisch gevolg van niet-gespecificeerd alcohol
10044214	toxisch gevolg van niet-gespecificeerd gas, damp of stoom
10044215	toxisch gevolg van niet-gespecificeerde loodverbinding
10044216	toxisch gevolg van niet-gespecificeerde metalen
10044217	toxisch gevolg door het eten van andere niet-gespecificeerde schadelijke substantie
10044218	toxisch gevolg van niet-gespecificeerde substantie, hoofdzakelijk niet-geneesmiddelen
10044219	toxisch gevolg van vergif
10044220	toxische encefalitis
10044221	toxische encefalopathie
10044222	toxische epidermale necrolyse
10044223	toxische epidermale necrolyse
10044224	toxisch erytheem
10044225	toxische gastro-enteritis en colitis
10044226	toxische granula
10044227	toxisch geïnduceerde encefalopathie
10044228	toxische labyrinthitis
10044229	toxische leukocytengranulatie
10044230	toxische maculopathie van de retina
10044231	toxisch multinodulair struma
10044232	toxisch multinodulair struma met vermelding van thyreotoxische crisis of storm
10044233	toxisch multinodulair struma zonder vermelding van thyreotoxische crisis of storm
10044234	toxisch multinodulair struma
10044235	toxische myocarditis
10044236	toxische neuromusculaire aandoeningen
10044237	toxische myopathie
10044238	toxische nefropathie
10044239	toxisch nodulair struma, niet-gespecificeerd type
10044240	toxisch nodulair struma, niet-gespecificeerd type, met vermelding van thyreotoxische crisis of storm
10044241	toxisch nodulair struma, niet-gespecificeerd type, z/ vrm v thyreotoxische crisis of storm
10044242	toxisch nodulair struma
10044243	niet-gespecificeerd toxisch nodulair struma
10044244	toxisch nodulair struma, niet-gespecificeerd type
10044245	toxische opticus neuropathie
10044246	toxische pustuloderma
10044247	toxische reactie (NAO)
10044248	toxische shock syndroom
10044249	toxische shock syndroom NAO
10044250	stafylokokken toxische shock syndroom
10044251	streptokokken toxische shock syndroom
10044252	toxisch symptoom
10044253	toxisch uninodulair struma
10044254	toxisch uninodulair struma met vermelding van thyreotoxische crisis of storm
10044255	toxisch uninodulair struma zonder vermelding van thyreotoxische crisis of storm
10044256	toxisch uninodulair struma
10044257	toxisch uninodulair struma zonder vermelding van thyreotoxische crisis of storm
10044258	renale toxiciteit
10044259	toxicoderma
10044262	toxicologie NAO abnormaal
10044263	toxicologie NAO normaal
10044264	toxineverwante diarree
10044265	toxineverwante diarree
10044266	Toxocara canis-infectie
10044267	Toxocara cati-infectie
10044268	Toxocara-infectie
10044269	toxocariasis
10044270	Toxoplasma gondii-encefalitis
10044271	Toxoplasma-encefalitis
10044272	toxoplasmose
10044273	toxoplasmose NAO
10044274	toxoplasmose van andere gespecificeerde plaatsen
10044275	toxoplasmose, niet-gespecificeerd
10044276	TPN
10044277	trabeculectomie
10044278	spoorelementdeficiëntie
10044280	abnormaal gevoel in de trachea
10044281	luchtpijp aspiratie
10044282	biopsie trachea
10044283	biopsie trachea abnormaal
10044284	biopsie trachea normaal
10044285	tracheale kanker
10044286	carcinoom in situ van de luchtpijp NAO
10044287	tracheadeviatie
10044289	trachea-oedeem
10044290	trachealetselexcisie
10044291	tracheaobstructie
10044292	tracheaobstructie door vreemd lichaam
10044293	trachea extrinsieke obstructie
10044294	intraluminale tracheaobstructie
10044295	tracheaobstructie NAO
10044296	trachea-oedeem
10044298	luchtpijpplastiek herstel
10044299	trachea-ulcus
10044300	excessieve tracheobronchiale uitscheiding
10044301	tracheo-oesofageale fistel
10044302	tracheïtis
10044303	tracheïtis NAO
10044304	tracheïtis obstructief
10044305	tracheïtis viraal NAO
10044306	excessieve tracheobronchiale uitscheiding
10044307	excessieve tracheobronchiale uitscheiding
10044308	tracheolaryngeale bronchitis
10044309	tracheolaryngeale bronchitis NAO
10044310	tracheo-oesophageale fistel
10044311	tracheo-oesophageale fistel NAO
10044312	tracheo-oesofageale fistel, oesofagusatresie en -stenose, congenitaal
10044313	tracheopathia chondro-osteoplastica
10044314	tracheobronchitis
10044315	Mycoplasma-tracheobronchitis
10044316	tracheobronchomegalie
10044317	tracheo-oesofageale fistel
10044318	congenitale tracheo-oesofageale fistel, oesofagusatresie en -stenose
10044319	tracheopathia osteoplastica
10044320	tracheostomie
10044321	tracheostomie complicatie
10044322	tracheostomie disfunctie
10044323	tracheostomie obstructie
10044324	tracheostomie tubeverwijdering
10044325	trachoom
10044326	trachoominclusie-conjunctivitis
10044327	trachoom actief stadium
10044328	trachoom beginstadium
10044329	trachoom niet-gespecificeerd
10044330	sporen
10044331	tractieloslating van retina
10044332	verkeersongeluk
10044333	borstreconstructie met een TRAM flap
10044334	trance
10044335	kalmering excessief
10044336	kalmeermiddelenmisbruik
10044337	transseksualisme
10044338	transseksualiteit met aseksuele geschiedenis
10044339	transseksualiteit met heteroseksuele geschiedenis
10044340	transseksualiteit met homoseksuele geschiedenis
10044341	transseksualiteit met niet-gespecificeerde seksuele geschiedenis
10044342	transvesicale prostatectomie
10044343	transaminase celcarcinoom
10044344	transaminase glutamine-oxalacetaat verhoogd
10044345	transaminase glutamine-pyrodruivenzuur verhoogd
10044346	transaminase NAO verhoogd
10044347	transaminase waarde verhoogd
10044348	transbronchiale longbiopsie
10044349	transcervicale fractuur, gesloten
10044350	transcervicale fractuur, open
10044351	transcutane elektrische stimulatie
10044352	transseksualiteit
10044353	transferfactor verminderd
10044354	transferrine
10044355	transferrine abnormaal NAO
10044356	transferrine verlaagd
10044357	transferrine verhoogd
10044358	transferrine normaal
10044359	transfusiereactie
10044360	transfusie met onverenigbaar bloed
10044361	voorbijgaande verandering van het bewustzijn
10044362	voorbijgaande artropathie
10044363	voorbijgaande artropathie, enkel en voet
10044364	voorbijgaande artropathie, onderarm
10044365	voorbijgaande artropathie, hand
10044366	voorbijgaande artropathie, onderbeen
10044367	voorbijgaande artropathie, meerdere plaatsen
10044368	voorbijgaande artropathie, andere gespecificeerde plaatsen
10044369	voorbijgaande artropathie, bekkenstreek en dij
10044370	voorbijgaande artropathie, schouderstreek
10044371	voorbijgaande artropathie, bovenarm
10044372	voorbijgaande artropathie, plaats niet-gespecificeerd
10044373	voorbijgaande blindheid
10044374	voorbijgaande cerebrale ischemie
10044375	voorbijgaande cerebrale ischemie
10044377	voorbijgaande inslaap- en doorslaapstoornis
10044378	voorbijgaande stoornis van ontwaken of wakker blijven
10044379	voorbijgaand amnestisch syndroom
10044380	voorbijgaande globale amnesie
10044381	voorbijgaande hemiparese
10044382	voorbijgaande zwangerschapshypertensie
10044383	voorbijgaande zwangerschapshypertensie, antepartum
10044384	voorbijgaande zwangerschapshypertensie, postpartum
10044385	voorbijgaande zwangerschapshypertensie, niet-gespecificeerd naar behandelperiode
10044386	voorbijgaande zwangerschapshypertensie, met bevalling
10044387	voorbijgaande zwangerschapshypertensie, met bevalling, met vermelding van postpartumcomplicatie
10044388	voorbijgaande hypogammaglobulinemie bij kinderen
10044389	voorbijgaande hypogammaglobulinemie
10044390	transient ischaemic attack
10044391	transient ischaemic attacks
10044392	voorbijgaande ischemische doofheid
10044393	voorbijgaande neutropenie pasgeborene
10044394	voorbijgaande neonatale trombocytopenie
10044395	voorbijgaande organische psychose
10044396	voorbijgaande organische psychotische aandoeningen
10044397	andere voorbijgaande organische psychotische aandoeningen
10044398	niet-gespecificeerde voorbijgaande organische psychotische aandoeningen
10044399	voorbijgaande paralyse van extremiteit
10044400	voorbijgaande refractieverandering
10044401	voorbijgaande retina arteriële occlusie
10044402	voorbijgaande situationele reactie
10044403	voorbijgaande tachypnoea van de pasgeborene
10044404	voorbijgaande tic-stoornis op kinderleeftijd
10044405	voorbijgaand gezichtsverlies
10044406	overgangscelcarcinoomkanker van de nierkelk en ureter metastase
10044407	overgangscelcarcinoomkanker van de nierkelk en ureter
10044408	overgangscelcarcinoomkanker van de nierkelk en ureter gelokaliseerd
10044409	overgangscelcarcinoomkanker van de nierkelk en ureter NAO
10044410	overgangscelcarcinoomkanker van de nierkelk en ureter recidief
10044411	overgangscelcarcinoomkanker van de nierkelk en ureter regionaal
10044412	overgangscelcarcinoom
10044413	overgangscelcarcinoom van de blaas stadium 0 met carcinoom in situ
10044414	overgangscelcarcinoom van de blaas stadium 0 zonder carcinoom in situ
10044415	overgangscelcarcinoom van de blaas stadium I met carcinoom in situ
10044416	overgangscelcarcinoom van de blaas stadium I zonder carcinoom in situ
10044417	overgangscelcarcinoom van de blaas stadium II
10044418	overgangscelcarcinoom van de blaas stadium III
10044419	overgangscelcarcinoom van de blaas stadium IV
10044420	overgangscelcarcinoom van de blaas stadium niet-gespecificeerd
10044421	overgangscelcarcinoom ureter
10044422	overgangscelcarcinoom ureter lokaal
10044423	overgangscelcarcinoom ureter metastase
10044424	overgangscelcarcinoom ureter recidief
10044425	overgangscelcarcinoom ureter regionaal
10044426	overgangscelcarcinoom urethra
10044427	overgangscelcarcinoom urethra lokaal
10044428	overgangscelcarcinoom urethra metastase
10044429	overgangscelcarcinoom urethra recidief
10044430	overgangscelcarcinoom urethra regionaal
10044431	tijdelijke doofheid
10044432	voorbijgaande ileus bij pasgeborene
10044433	tijdelijke postpartumstemmingstoornis
10044434	tijdelijke postpartumstemmingstoornis
10044435	voorbijgaande tachypnoea van pasgeborene
10044436	voorbijgaande tachypnoea van pasgeborene
10044437	translumbale aortaboog radiografie
10044438	geneesmiddeloverdracht via semen
10044439	transplantaat afstoting
10044440	transpositie van aorta-longslagader
10044441	transpositie van aorta
10044442	transpositie van grote vaten
10044443	transpositie van de grote vaten
10044444	transthoracale longbiopsie
10044445	transuretrale prostatectomie
10044446	transvaginale sonografie normaal
10044447	transversum colectomie
10044448	dwarsdeficiëntie onderste ledemaat
10044449	dwarsdeficiëntie bovenste ledemaat
10044450	dwarsligging
10044451	dwarsligging of scheve ligging van foetus
10044452	dwarsligging of scheve ligging van foetus
10044453	dwarsligging of scheve ligging, antepartum
10044454	dwarsligging of scheve ligging, bevallen
10044455	dwarsligging of scheve ligging, niet-gespecificeerd naar behandelperiode
10044456	dwarsligging
10044457	sinus transversus trombose
10044458	transvestitisme
10044459	geklemde vinger
10044460	beklemde zenuw
10044461	trauma
10044462	geboortetrauma
10044463	trommelvliestrauma
10044464	trauma NAO
10044465	perineum- en vulvatrauma tijdens bevalling
10044466	niet-gespecificeerd perineum- en vulvatrauma tijdens bevalling
10044467	traumatische amput v arm en hand (volledig) (gedeeltelijk), bilat (elk niveau), z/ verm v complic
10044468	traumatische amput v arm en hand (volledig) (gedeeltelijk), unilat, bij of boven elleboog, gecomplic
10044469	traumatische amput v arm en hand (voll) (ged), unilat, bij of boven elleb, z/ verm v complicatie
10044470	traumatische amput v arm en hand (volledig) (gedeeltelijk), unilat, onder elleb, z/ verm v complic
10044471	traumatische amp van arm en hand (volledig) (gedeeltelijk), unilateraal, niveau nt-gesp, gecomplic
10044472	traumatische amput v arm en hand (volledig) (gedeeltelijk), unilat, niv niet gesp, z/ verm v complic
10044473	traumatische amp van be(e)n(en) (volledig) (gedeeltelijk), bilateraal (elk niveau), z/ vrm v complic
10044474	traumatische amput v be(e)n(en) (voll) (ged), unilat, bij of boven knie, z/ verm v complicatie
10044475	traumatische amp van be(e)n(en) (volledig) (gedeeltelijk), unilateraal, onder knie, z/ vrm v complic
10044476	traumatische amp v bn(n) (volledig) (gedeeltelijk), unilateraal, niveau nt-gesp, z/ vrm v complic
10044477	traumatische amputatie NAO
10044478	traumatische amputatie van arm en hand (volledig) (gedeeltelijk)
10044479	traumatische amputatie v arm en hand (volledig) (gedeeltelijk), bilateraal (elk niveau), gecomplic
10044480	traumatische amputatie v arm and hand (volledig) (gedeeltelijk), unilateraal, onder elleb, gecomplic
10044481	traumatische amputatie van voet (volledig) (gedeeltelijk)
10044482	traumatische amputatie van voet (volledig) (gedeeltelijk), bilateraal, gecompliceerd
10044483	traumatische amputatie v voet (volledig) (gedeeltelijk), bilateraal, zonder vermelding v complicatie
10044484	traumatische amputatie van voet (volledig) (gedeeltelijk), unilateraal, gecompliceerd
10044485	traumatische amputatie v voet (volledig) (gedeeltelijk), unilateraal, zonder vermelding v complic
10044486	traumatische amputatie van be(e)n(en) (volledig) (gedeeltelijk)
10044487	traumatische amputatie van be(e)n(en) (volledig) (gedeeltelijk), bilateraal (elk niveau), gecomplic
10044488	traumatische amputatie v be(e)n(en) (volledig) (gedeeltelijk), unilat, bij of boven knie, gecomplic
10044489	traumatische amputatie van be(e)n(en) (volledig) (gedeeltelijk), unilateraal, onder knie, gecomplic
10044490	traumatische amputatie v be(e)n(en) (volledig) (gedeeltelijk), unilateraal, niv niet gesp, gecomplic
10044491	traumatische amputatie van andere vinger(s) (volledig) (gedeeltelijk)
10044492	traumatische amputatie van andere vinger(s) (volledig) (gedeeltelijk), gecompliceerd
10044493	traumatische amputatie v andere vinger(s) (volledig) (gedeeltelijk), zonder vermelding v complicatie
10044494	traumatische duimamputatie (volledig) (gedeeltelijk)
10044495	traumatische duimamputatie (volledig) (gedeeltelijk), gecompliceerd
10044496	traumatische duimamputatie (volledig) (gedeeltelijk), zonder vermelding van complicatie
10044497	traumatische volledige duimamputatie
10044498	traumatische te(e)n(en) amputatie (volledig) (gedeeltelijk)
10044499	traumatische te(e)n(en) amputatie (volledig) (gedeeltelijk), gecompliceerd
10044500	traumatische te(e)(en) amputatie (volledig) (gedeeltelijk), zonder vermelding van complicatie
10044501	traumatische anurie
10044502	traumatische artropathie
10044503	traumatische artropathie van enkel en voet
10044504	traumatische artropathie van onderarm
10044505	traumatische artropathie van hand
10044506	traumatische artropathie van onderbeen
10044507	traumatische artropathie van meerdere plaatsen
10044508	traumatische artropathie van andere gespecificeerde plaatsen
10044509	traumatische artropathie van bekkenstreek en dij
10044510	traumatische artropathie van schouderregio
10044511	traumatische artropathie van bovenarm
